3200 10000
2779 468 30
1149 1592 6
2788 2841 41
655 3195 10
675 552 6
1984 1692 21
567 366 7
2733 1404 10
3059 2606 18
2331 2067 10
2367 2636 49
658 2021 23
2150 263 16
705 1456 30
2449 1787 47
733 1242 29
1430 1504 28
184 748 34
262 560 10
1090 612 19
1353 774 12
381 1869 8
1576 182 44
1378 638 35
677 287 34
2215 1426 4
860 973 42
1931 2830 30
1171 2047 28
1615 39 31
679 2384 30
2860 1979 29
1518 2453 6
1812 2027 49
1217 2979 1
1527 1500 35
3084 1940 49
2136 1859 6
2989 1509 38
1554 30 24
2789 951 27
1968 2405 9
2439 2499 14
1500 1955 38
2943 971 33
470 344 10
651 639 28
836 2649 6
1800 878 23
1442 3044 3
368 2898 37
779 1802 23
2949 1433 40
1600 1874 29
858 83 43
1057 2704 8
2924 2404 41
1121 633 35
1398 1364 18
2210 1274 28
1515 25 3
295 726 2
1753 2312 22
595 1218 20
2405 2047 43
2287 626 38
2211 672 42
884 2894 14
1228 2948 40
58 109 29
44 2123 31
786 310 26
1251 1580 25
2197 1189 47
865 900 35
1491 737 5
591 2444 15
1705 2921 13
2319 326 22
2269 2093 40
2881 2908 11
2793 2543 22
420 2749 6
1153 2732 44
1258 1630 25
2555 2030 14
2102 1106 41
2927 1540 13
1723 791 24
2656 2119 43
505 1953 31
2336 1588 35
2754 2890 33
1160 374 15
1601 769 5
508 1610 23
526 2573 45
2360 2465 12
18 3032 25
1682 1225 33
2834 2835 26
3116 2580 10
2167 2918 31
317 1596 14
357 2991 48
834 2514 37
2967 834 14
709 826 2
539 2810 38
3041 68 41
2570 342 15
1936 1189 26
1455 1588 28
2385 959 31
1887 806 12
2580 219 36
1899 2489 34
1239 2931 44
525 568 32
3017 1127 3
3136 196 2
95 2809 24
1342 361 4
1525 1052 32
2791 1576 13
1680 1085 15
574 2978 47
696 2283 7
2958 2327 32
2569 303 34
2515 1783 22
1110 2948 11
1774 1960 46
2850 1360 7
994 758 30
2985 1341 44
274 1979 32
2491 634 18
1396 2744 34
484 3154 11
249 1721 28
1696 783 49
471 347 48
1189 2405 30
38 1872 43
3039 31 7
612 1457 19
2405 2943 12
2399 1234 20
2882 2976 40
1819 528 12
3141 1747 37
1905 2951 32
1730 508 40
454 1547 18
1360 1377 23
754 2686 35
3196 544 35
2705 253 28
3017 2159 20
2830 3110 3
686 234 42
949 1999 24
2663 476 29
1218 2635 20
2830 594 42
1254 2848 37
1740 774 37
957 2553 34
393 2592 26
1232 2815 18
2024 147 19
1851 1928 49
2183 1268 35
1192 1163 35
2144 191 38
3190 2290 39
1759 223 14
210 970 14
2821 2129 14
478 1219 9
115 775 36
472 3098 24
1388 2436 42
1466 3090 41
1123 1993 30
2037 2464 25
2119 958 45
2654 2278 31
2734 681 22
1312 37 20
128 547 45
1480 2907 12
3031 2537 10
339 569 18
1162 909 39
796 548 19
3096 1715 34
2029 1284 23
2036 549 17
1342 181 18
2509 327 23
2523 49 16
342 2530 11
71 2593 33
1736 1841 8
564 1267 12
512 2249 18
1952 669 45
206 3049 33
2781 56 32
625 2540 33
3160 3135 36
1413 2864 37
999 1750 30
2313 1792 20
2192 1844 7
2718 1796 5
93 2664 24
562 742 35
499 2724 21
2868 907 13
2171 1327 2
493 250 6
2570 2540 49
1880 1925 10
582 1391 23
2836 1365 26
153 252 37
10 2555 36
179 3065 18
3024 1503 28
2721 777 1
2920 1849 38
323 2936 36
219 304 35
2498 676 45
1593 303 33
1477 1831 34
2043 652 6
1057 3101 31
1090 795 23
613 2439 35
683 2157 2
683 1969 17
1709 891 34
2069 1061 1
2898 51 16
718 2902 16
260 2260 26
2537 2718 32
2160 661 12
320 948 5
2722 1441 30
2512 2972 45
1597 1494 33
1944 1844 20
1548 1497 28
2967 2936 2
2216 1153 11
937 2420 15
1632 1965 41
2181 2326 3
2319 1206 43
1343 1326 28
462 973 38
906 2790 21
1144 2486 29
2872 8 7
393 1422 17
792 1901 47
1434 107 40
925 484 41
3090 779 35
2828 1457 17
1649 539 16
3074 612 37
2491 1137 3
1992 832 34
1981 2624 44
1926 1834 12
224 3060 11
961 544 41
1810 2728 9
404 874 47
2659 1127 6
26 2185 26
2652 364 28
775 2698 7
1165 661 10
841 1404 10
841 647 19
1948 3187 7
3157 283 34
2854 3052 45
686 597 37
1265 2364 3
945 1124 49
2655 806 27
40 200 44
1420 2701 22
1917 318 16
2611 3074 35
3048 672 2
257 679 30
1880 2674 12
2673 1393 28
1516 264 33
802 1582 37
969 1696 2
2322 5 33
2595 391 41
2587 1779 13
541 1679 2
3079 922 22
2 954 49
1407 179 24
1127 2365 37
2058 1523 42
113 1800 38
2000 322 32
729 361 8
2013 2793 8
1680 1748 25
3002 1426 25
2021 1979 31
3117 2933 18
171 1477 12
2558 1611 21
2310 2706 33
1507 1274 28
2488 684 39
2511 753 8
1323 272 31
61 3163 48
521 2311 15
2129 2211 29
2249 2998 48
1513 677 35
2725 604 31
1637 2907 4
427 1299 44
856 2685 31
2545 2989 37
1394 670 2
201 1788 37
317 1173 9
1548 2787 49
236 969 25
2650 1765 29
2611 3047 15
322 2589 36
966 132 14
1443 683 28
2369 632 34
2283 2208 35
1798 654 47
338 1791 16
606 2076 13
2413 2383 1
2645 1960 7
1283 140 47
947 1499 20
1415 795 14
1562 1010 18
2272 2509 26
117 212 29
1562 2745 19
1251 2734 39
1374 2929 17
2233 1684 16
2195 1548 6
627 1691 45
665 2265 21
3196 547 38
1953 1575 41
793 1161 5
1907 2991 43
1633 1998 11
405 3067 35
1616 2008 10
814 1453 47
2734 1475 17
2303 2128 16
1432 2378 20
435 2521 24
681 2798 30
1916 428 22
1918 1230 38
1834 812 43
777 1214 33
3074 2257 40
834 1107 7
1837 146 18
428 1164 20
1259 1651 8
1769 307 47
1482 917 8
2473 1989 44
2787 2327 46
1811 1325 12
1945 3041 8
778 1958 23
2355 3005 32
848 2838 31
1953 269 8
935 2102 1
770 749 8
1718 1341 3
2358 2972 12
2096 1116 18
1014 2670 28
109 2031 32
2408 1173 25
103 933 29
1774 161 38
971 1840 27
1066 2940 13
233 2863 37
1697 400 30
1083 2287 40
3020 2546 42
875 337 11
1821 2062 15
1021 2124 41
2224 2445 4
1916 2109 38
2898 1430 6
47 727 41
2299 398 15
1758 42 39
2713 1267 7
1217 2133 46
957 576 11
2634 184 37
321 941 45
372 619 15
1003 2284 2
2469 1038 48
1079 1373 35
2728 477 40
2775 2615 30
2791 1824 24
812 1621 40
129 1282 16
2911 1529 43
597 1567 23
1679 1243 14
792 2677 19
378 3074 27
2071 2886 24
3171 1837 2
852 511 45
661 2244 15
242 1108 44
6 1528 17
1359 1566 21
2104 710 11
1828 1350 19
857 1529 44
39 1225 20
2377 139 23
3171 1155 33
1359 2480 46
2642 2635 5
2353 2013 36
1715 172 10
2110 3071 20
1604 1156 4
610 1624 32
666 2995 27
2591 337 35
436 1407 16
2125 2384 42
1843 1697 40
766 2954 26
1362 3188 4
1468 127 12
2357 1854 16
2521 301 3
1303 3017 31
1562 2172 30
1856 2289 14
894 1785 8
1312 2697 9
2760 1486 37
2494 1386 35
2287 3073 17
153 755 43
1546 1980 29
2156 3064 45
701 2538 1
861 3085 33
3158 256 13
1746 1635 31
2431 3038 39
1352 1749 18
2618 3067 13
2446 3096 26
803 3065 34
141 104 12
1765 1413 1
3055 2752 49
358 1885 31
364 1267 44
2539 3193 12
2052 1484 20
2245 656 34
183 2588 21
805 1713 22
2668 2326 29
741 816 45
2171 1802 40
185 2841 2
2025 1063 40
1439 2169 7
1356 718 2
1699 2784 28
2116 2778 7
826 2782 49
76 2715 7
1894 1915 4
